week,player1,player2,balance_code,playerwin,char1,char2
19,Nari,CannyCaracal,1.2,Nari,Monk,Wizard
19,Nari,ECDr,1.2,ECDr,Barbarian,Archer
19,Nari,ECDr,1.2,ECDr,Gunner,Wizard
19,Nari,ECDr,1.2,Nari,Barbarian,Gunner
19,Nari,ECDr,1.2,Nari,Gunner,Wizard
19,Nari,Ellen,1.2,Ellen,Archer,Wizard
19,Nari,Ellen,1.2,Ellen,Gunner,Knight
19,Nari,Ellen,1.2,Nari,Barbarian,Archer
19,Nari,Ellen,1.2,Nari,Gunner,Rogue
19,Nari,Jhannah,1.2,Jhannah,Barbarian,Gunner
19,Nari,Jhannah,1.2,Jhannah,Monk,Wizard
19,Nari,Master4444,1.2,Master4444,Barbarian,Gunner
19,Nari,Master4444,1.2,Master4444,Monk,Archer
19,Nari,Significance,1.2,Significance,Barbarian,Gunner
19,Nari,Significance,1.2,Significance,Rogue,Wizard
19,Nari,apropos0,1.2,apropos0,Barbarian,Gunner
19,Nari,apropos0,1.2,apropos0,Gunner,Rogue
19,Nari,cptKav,1.2,cptKav,Gunner,Archer
19,Nari,cptKav,1.2,cptKav,Gunner,Barbarian
19,Nari,cptKav,1.2,cptKav,Knight,Rogue
19,Nari,cptKav,1.2,cptKav,Wizard,Barbarian
19,Nari,creilly1,1.2,creilly1,Barbarian,Archer
19,Nari,creilly1,1.2,creilly1,Gunner,Rogue
19,Nari,georgedo,1.2,Nari,Barbarian,Gunner
19,Nari,georgedo,1.2,Nari,Knight,Rogue
19,Nari,georgedo,1.2,georgedo,Gunner,Archer
19,Nari,georgedo,1.2,georgedo,Gunner,Barbarian
19,Nari,georgedo,1.2,georgedo,Knight,Gunner
19,Nari,l17r,1.2,l17r,Archer,Rogue
19,Nari,l17r,1.2,l17r,Barbarian,Gunner
19,Nari,probablytom,1.2,Nari,Barbarian,Archer
19,Nari,probablytom,1.2,Nari,Healer,Knight
19,Nari,sophie,1.2,Nari,Barbarian,Gunner
19,Nari,sophie,1.2,Nari,Gunner,Knight
19,Nari,sstein,1.2,Nari,Barbarian,Gunner
19,Nari,sstein,1.2,Nari,Knight,Archer
19,Nari,sstein,1.2,sstein,Gunner,Wizard
19,Nari,sstein,1.2,sstein,Knight,Archer
19,Nari,timri,1.2,timri,Barbarian,Archer
19,Nari,timri,1.2,timri,Gunner,Barbarian
19,Nonni,Ellen,1.2,Nonni,Archer,Barbarian
19,Nonni,Ellen,1.2,Nonni,Gunner,Barbarian
19,Nonni,Significance,1.2,Significance,Archer,Barbarian
19,Nonni,Significance,1.2,Significance,Knight,Healer
19,Nonni,alcam456,1.2,Nonni,Archer,Barbarian
19,Nonni,alcam456,1.2,Nonni,Rogue,Archer
19,Nonni,cptKav,1.2,Nonni,Archer,Barbarian
19,Nonni,cptKav,1.2,Nonni,Rogue,Archer
19,Nonni,creilly1,1.2,creilly1,Archer,Barbarian
19,Nonni,creilly1,1.2,creilly1,Gunner,Rogue
19,Rilla_Treesp,ECDr,1.2,ECDr,Gunner,Wizard
19,Rilla_Treesp,ECDr,1.2,ECDr,Rogue,Wizard
19,Rilla_Treesp,alcam456,1.2,alcam456,Rogue,Archer
19,Rilla_Treesp,alcam456,1.2,alcam456,Rogue,Knight
19,SGUNNER07,BetterThanU,1.2,BetterThanU,Archer,Rogue
19,SGUNNER07,BetterThanU,1.2,BetterThanU,Healer,Rogue
19,SGUNNER07,Finlad,1.2,Finlad,Healer,Rogue
19,SGUNNER07,Finlad,1.2,Finlad,Knight,Healer
19,SGUNNER07,Master4444,1.2,SGUNNER07,Archer,Healer
19,SGUNNER07,Master4444,1.2,SGUNNER07,Knight,Healer
19,Significance,ECDr,1.2,Significance,Gunner,Healer
19,Significance,ECDr,1.2,Significance,Gunner,Wizard
19,Significance,ECDr,1.2,Significance,Healer,Knight
19,Significance,ECDr,1.2,Significance,Knight,Healer
19,Significance,Ellen,1.2,Ellen,Gunner,Barbarian
19,Significance,Ellen,1.2,Ellen,Rogue,Healer
19,Significance,Hippodoodle,1.2,Hippodoodle,Barbarian,Knight
19,Significance,Hippodoodle,1.2,Hippodoodle,Knight,Archer
19,Significance,Martin,1.2,Martin,Archer,Barbarian
19,Significance,Martin,1.2,Martin,Archer,Rogue
19,Significance,Martin,1.2,Martin,Barbarian,Knight
19,Significance,Martin,1.2,Martin,Wizard,Rogue
19,Significance,Michael,1.2,Michael,Knight,Rogue
19,Significance,Michael,1.2,Michael,Monk,Gunner
19,Significance,Nari,1.2,Nari,Archer,Knight
19,Significance,Nari,1.2,Nari,Gunner,Barbarian
19,Significance,Yogurt,1.2,Significance,Knight,Archer
19,Significance,Yogurt,1.2,Significance,Knight,Healer
19,Significance,alcam456,1.2,Significance,Barbarian,Knight
19,Significance,alcam456,1.2,Significance,Gunner,Healer
19,Significance,alcam456,1.2,Significance,Healer,Gunner
19,Significance,alcam456,1.2,Significance,Knight,Healer
19,Significance,alcam456,1.2,Significance,Rogue,Archer
19,Significance,alcam456,1.2,Significance,Wizard,Rogue
19,Significance,bobabell,1.2,bobabell,Archer,Healer
19,Significance,bobabell,1.2,bobabell,Rogue,Wizard
19,Significance,chins,1.2,chins,Knight,Archer
19,Significance,chins,1.2,chins,Rogue,Wizard
19,Significance,cptKav,1.2,Significance,Gunner,Knight
19,Significance,cptKav,1.2,Significance,Monk,Barbarian
19,Significance,cptKav,1.2,cptKav,Archer,Knight
19,Significance,cptKav,1.2,cptKav,Barbarian,Archer
19,Significance,creilly1,1.2,creilly1,Gunner,Rogue
19,Tharry0,Anakhand,1.2,Tharry0,Knight,Rogue
19,Tharry0,BetterThanU,1.2,BetterThanU,Barbarian,Rogue
19,Tharry0,BetterThanU,1.2,BetterThanU,Gunner,Rogue
19,Tharry0,BetterThanU,1.2,BetterThanU,Gunner,Wizard
19,Tharry0,BetterThanU,1.2,BetterThanU,Knight,Rogue
19,Tharry0,BetterThanU,1.2,BetterThanU,Rogue,Healer
19,Tharry0,Deanerbeck,1.2,Deanerbeck,Archer,Knight
19,Tharry0,Deanerbeck,1.2,Deanerbeck,Wizard,Gunner
19,Tharry0,ECDr,1.2,ECDr,Archer,Knight
19,Tharry0,ECDr,1.2,ECDr,Gunner,Wizard
19,Tharry0,Jhannah,1.2,Jhannah,Knight,Rogue
19,Tharry0,Jhannah,1.2,Jhannah,Rogue,Gunner
19,Tharry0,LLilliputian,1.2,LLilliputian,Knight,Healer
19,Tharry0,LLilliputian,1.2,LLilliputian,Knight,Rogue
19,Tharry0,LLilliputian,1.2,LLilliputian,Monk,Rogue
19,Tharry0,LLilliputian,1.2,LLilliputian,Rogue,Archer
19,Tharry0,LLilliputian,1.2,LLilliputian,Rogue,Healer
19,Tharry0,LLilliputian,1.2,LLilliputian,Wizard,Rogue
19,Tharry0,LLilliputian,1.2,Tharry0,Archer,Wizard
19,Tharry0,LLilliputian,1.2,Tharry0,Rogue,Healer
19,Tharry0,Luca1802,1.2,Luca1802,Archer,Rogue
19,Tharry0,Luca1802,1.2,Luca1802,Rogue,Healer
19,Tharry0,creilly1,1.2,creilly1,Gunner,Rogue
19,Tharry0,creilly1,1.2,creilly1,Knight,Rogue
19,Tharry0,georgedo,1.2,georgedo,Knight,Gunner
19,Tharry0,georgedo,1.2,georgedo,Rogue,Healer
19,V4ssilios,Beth,1.2,Beth,Archer,Rogue
19,V4ssilios,Beth,1.2,Beth,Knight,Healer
19,V4ssilios,Beth,1.2,V4ssilios,Archer,Rogue
19,V4ssilios,Beth,1.2,V4ssilios,Gunner,Barbarian
19,V4ssilios,Beth,1.2,V4ssilios,Knight,Healer
19,V4ssilios,Beth,1.2,V4ssilios,Rogue,Knight
19,V4ssilios,DavetheRave,1.2,V4ssilios,Knight,Archer
19,V4ssilios,DavetheRave,1.2,V4ssilios,Knight,Monk
19,V4ssilios,Tharry0,1.2,Tharry0,Archer,Knight
19,V4ssilios,aaaa,1.2,V4ssilios,Knight,Healer
19,V4ssilios,aaaa,1.2,V4ssilios,Monk,Rogue
19,V4ssilios,basta,1.2,V4ssilios,Archer,Rogue
19,V4ssilios,basta,1.2,V4ssilios,Healer,Archer
19,V4ssilios,walshy1066,1.2,V4ssilios,Archer,Healer
19,V4ssilios,walshy1066,1.2,V4ssilios,Gunner,Rogue
19,Vinc0310,Jhannah,1.2,Jhannah,Gunner,Rogue
19,Vinc0310,Jhannah,1.2,Jhannah,Knight,Archer
19,Vinc0310,sstein,1.2,Vinc0310,Knight,Archer
19,Vinc0310,sstein,1.2,Vinc0310,Rogue,Healer
19,aaaa,Andy,1.2,aaaa,Archer,Healer
19,aaaa,Andy,1.2,aaaa,Barbarian,Healer
19,aaaa,BetterThanU,1.2,BetterThanU,Archer,Healer
19,aaaa,BetterThanU,1.2,BetterThanU,Knight,Rogue
19,aaaa,BetterThanU,1.2,aaaa,Monk,Rogue
19,aaaa,BetterThanU,1.2,aaaa,Monk,Wizard
19,aaaa,Chrispie111,1.2,Chrispie111,Gunner,Rogue
19,aaaa,Chrispie111,1.2,Chrispie111,Monk,Rogue
19,aaaa,Ellen,1.2,Ellen,Gunner,Rogue
19,aaaa,Ellen,1.2,Ellen,Monk,Rogue
19,aaaa,Ellen,1.2,Ellen,Wizard,Knight
19,aaaa,Frp97,1.2,Frp97,Archer,Healer
19,aaaa,Frp97,1.2,Frp97,Gunner,Barbarian
19,aaaa,Frp97,1.2,aaaa,Gunner,Barbarian
19,aaaa,Frp97,1.2,aaaa,Knight,Gunner
19,aaaa,Hippodoodle,1.2,Hippodoodle,Archer,Healer
19,aaaa,Hippodoodle,1.2,Hippodoodle,Knight,Archer
19,aaaa,Jhannah,1.2,Jhannah,Rogue,Monk
19,aaaa,Jhannah,1.2,Jhannah,Wizard,Monk
19,aaaa,Jhannah,1.2,aaaa,Barbarian,Knight
19,aaaa,Jhannah,1.2,aaaa,Monk,Rogue
19,aaaa,Morntato,1.2,aaaa,Archer,Healer
19,aaaa,Morntato,1.2,aaaa,Archer,Rogue
19,aaaa,Tharry0,1.2,Tharry0,Archer,Knight
19,aaaa,Tharry0,1.2,Tharry0,Wizard,Knight
19,aaaa,basta,1.2,aaaa,Knight,Barbarian
19,aaaa,basta,1.2,aaaa,Wizard,Monk
19,aaaa,bobabell,1.2,bobabell,Archer,Healer
19,aaaa,bobabell,1.2,bobabell,Barbarian,Archer
19,aaaa,georgedo,1.2,georgedo,Knight,Healer
19,aaaa,georgedo,1.2,georgedo,Rogue,Archer
19,aaaa,jaymoney,1.2,jaymoney,Archer,Healer
19,aaaa,jaymoney,1.2,jaymoney,Monk,Wizard
19,aaaa,tickler,1.2,aaaa,Archer,Healer
19,aaaa,tickler,1.2,aaaa,Healer,Archer
19,aaaa,walshy1066,1.2,aaaa,Archer,Healer
19,aaaa,walshy1066,1.2,aaaa,Monk,Rogue
19,adamski5298,Anakhand,1.2,Anakhand,Monk,Rogue
19,adamski5298,Anakhand,1.2,Anakhand,Wizard,Knight
19,adamski5298,Chrispie111,1.2,Chrispie111,Archer,Rogue
19,adamski5298,Chrispie111,1.2,Chrispie111,Wizard,Barbarian
19,adamski5298,Chrispie111,1.2,adamski5298,Archer,Knight
19,adamski5298,Chrispie111,1.2,adamski5298,Archer,Rogue
19,adamski5298,Chrispie111,1.2,adamski5298,Knight,Archer
19,adamski5298,Ellen,1.2,Ellen,Archer,Monk
19,adamski5298,Ellen,1.2,Ellen,Gunner,Barbarian
19,adamski5298,LLilliputian,1.2,LLilliputian,Archer,Healer
19,adamski5298,LLilliputian,1.2,LLilliputian,Archer,Rogue
19,adamski5298,LLilliputian,1.2,LLilliputian,Archer,Wizard
19,adamski5298,LLilliputian,1.2,LLilliputian,Gunner,Barbarian
19,adamski5298,LLilliputian,1.2,LLilliputian,Gunner,Healer
19,adamski5298,LLilliputian,1.2,LLilliputian,Knight,Healer
19,adamski5298,LLilliputian,1.2,LLilliputian,Monk,Gunner
19,adamski5298,LLilliputian,1.2,LLilliputian,Monk,Rogue
19,adamski5298,LLilliputian,1.2,LLilliputian,Wizard,Gunner
19,adamski5298,LLilliputian,1.2,adamski5298,Barbarian,Rogue
19,adamski5298,LLilliputian,1.2,adamski5298,Gunner,Knight
19,adamski5298,LLilliputian,1.2,adamski5298,Gunner,Wizard
19,adamski5298,LLilliputian,1.2,adamski5298,Healer,Knight
19,adamski5298,LLilliputian,1.2,adamski5298,Rogue,Archer
19,adamski5298,LLilliputian,1.2,adamski5298,Wizard,Rogue
19,adamski5298,Martin,1.2,Martin,Archer,Barbarian
19,adamski5298,Martin,1.2,Martin,Archer,Knight
19,adamski5298,Martin,1.2,Martin,Monk,Rogue
19,adamski5298,Martin,1.2,Martin,Rogue,Archer
19,adamski5298,Martin,1.2,Martin,Wizard,Knight
19,adamski5298,alcam456,1.2,adamski5298,Gunner,Knight
19,adamski5298,alcam456,1.2,adamski5298,Healer,Archer
19,adamski5298,alcam456,1.2,adamski5298,Monk,Rogue
19,adamski5298,alcam456,1.2,adamski5298,Rogue,Wizard
19,adamski5298,cptKav,1.2,cptKav,Barbarian,Healer
19,adamski5298,cptKav,1.2,cptKav,Wizard,Knight
19,alan,Jules,1.2,Jules,Barbarian,Knight
19,alan,Jules,1.2,Jules,Rogue,Monk
19,alan,Nari,1.2,alan,Barbarian,Archer
19,alan,Nari,1.2,alan,Rogue,Monk
19,alan,apropos0,1.2,apropos0,Gunner,Rogue
19,alan,apropos0,1.2,apropos0,Rogue,Monk
19,alan,jaymoney,1.2,alan,Gunner,Healer
19,alan,jaymoney,1.2,alan,Monk,Rogue
19,alan,timri,1.2,alan,Gunner,Wizard
19,alan,timri,1.2,alan,Rogue,Monk
19,alcam456,Anakhand,1.2,alcam456,Knight,Gunner
19,alcam456,Anakhand,1.2,alcam456,Wizard,Gunner
19,alcam456,Chrispie111,1.2,alcam456,Archer,Barbarian
19,alcam456,Chrispie111,1.2,alcam456,Barbarian,Knight
19,alcam456,Deanerbeck,1.2,alcam456,Archer,Rogue
19,alcam456,Deanerbeck,1.2,alcam456,Wizard,Knight
19,alcam456,ECDr,1.2,alcam456,Gunner,Wizard
19,alcam456,ECDr,1.2,alcam456,Knight,Gunner
19,alcam456,Ellen,1.2,Ellen,Gunner,Knight
19,alcam456,Ellen,1.2,Ellen,Wizard,Knight
19,alcam456,Ezzey,1.2,Ezzey,Knight,Archer
19,alcam456,Ezzey,1.2,Ezzey,Monk,Knight
19,alcam456,Ezzey,1.2,Ezzey,Wizard,Gunner
19,alcam456,Ezzey,1.2,Ezzey,Wizard,Rogue
19,alcam456,Ezzey,1.2,alcam456,Knight,Archer
19,alcam456,Ezzey,1.2,alcam456,Wizard,Knight
19,alcam456,Frp97,1.2,Frp97,Gunner,Barbarian
19,alcam456,Frp97,1.2,Frp97,Monk,Healer
19,alcam456,Jules,1.2,alcam456,Archer,Rogue
19,alcam456,Jules,1.2,alcam456,Monk,Rogue
19,alcam456,LLilliputian,1.2,LLilliputian,Gunner,Wizard
19,alcam456,LLilliputian,1.2,LLilliputian,Monk,Barbarian
19,alcam456,Nari,1.2,alcam456,Barbarian,Gunner
19,alcam456,Nari,1.2,alcam456,Gunner,Archer
19,alcam456,Nari,1.2,alcam456,Monk,Gunner
19,alcam456,Nari,1.2,alcam456,Monk,Knight
19,alcam456,Rilla_Treesp,1.2,alcam456,Archer,Healer
19,alcam456,Rilla_Treesp,1.2,alcam456,Gunner,Knight
19,alcam456,Rilla_Treesp,1.2,alcam456,Healer,Rogue
19,alcam456,Rilla_Treesp,1.2,alcam456,Knight,Barbarian
19,alcam456,Significance,1.2,Significance,Knight,Wizard
19,alcam456,Significance,1.2,Significance,Wizard,Rogue
19,alcam456,apropos0,1.2,apropos0,Gunner,Barbarian
19,alcam456,apropos0,1.2,apropos0,Monk,Wizard
19,alcam456,cptKav,1.2,cptKav,Archer,Rogue
19,alcam456,cptKav,1.2,cptKav,Barbarian,Archer
19,alcam456,creilly1,1.2,alcam456,Archer,Rogue
19,alcam456,creilly1,1.2,alcam456,Gunner,Rogue
19,alcam456,georgedo,1.2,alcam456,Archer,Rogue
19,alcam456,georgedo,1.2,alcam456,Knight,Gunner
19,alcam456,musicalSpear,1.2,alcam456,Archer,Healer
19,alcam456,musicalSpear,1.2,alcam456,Archer,Rogue
19,alcam456,rowan,1.2,alcam456,Archer,Healer
19,alcam456,rowan,1.2,alcam456,Rogue,Wizard
19,alcam456,timri,1.2,timri,Archer,Rogue
19,alcam456,timri,1.2,timri,Gunner,Barbarian
19,apropos0,DavetheRave,1.2,DavetheRave,Barbarian,Archer
19,apropos0,DavetheRave,1.2,DavetheRave,Gunner,Wizard
19,apropos0,ECDr,1.2,ECDr,Gunner,Monk
19,apropos0,ECDr,1.2,ECDr,Gunner,Rogue
19,apropos0,ECDr,1.2,ECDr,Gunner,Wizard
19,apropos0,ECDr,1.2,apropos0,Gunner,Rogue
19,apropos0,ECDr,1.2,apropos0,Gunner,Wizard
19,apropos0,Ellen,1.2,Ellen,Gunner,Rogue
19,apropos0,Ellen,1.2,apropos0,Gunner,Rogue
19,apropos0,Nari,1.2,Nari,Barbarian,Gunner
19,apropos0,Nari,1.2,Nari,Gunner,Rogue
19,apropos0,Nari,1.2,apropos0,Barbarian,Archer
19,apropos0,Nari,1.2,apropos0,Barbarian,Gunner
19,apropos0,Nari,1.2,apropos0,Gunner,Rogue
19,apropos0,alcam456,1.2,apropos0,Archer,Rogue
19,apropos0,alcam456,1.2,apropos0,Gunner,Barbarian
19,apropos0,alcam456,1.2,apropos0,Monk,Healer
19,apropos0,bobabell,1.2,apropos0,Archer,Rogue
19,apropos0,bobabell,1.2,apropos0,Gunner,Rogue
19,apropos0,cptKav,1.2,apropos0,Barbarian,Archer
19,apropos0,cptKav,1.2,apropos0,Gunner,Barbarian
19,apropos0,cptKav,1.2,apropos0,Gunner,Rogue
19,apropos0,cptKav,1.2,apropos0,Knight,Monk
19,apropos0,cptKav,1.2,apropos0,Monk,Wizard
19,apropos0,cptKav,1.2,cptKav,Gunner,Rogue
19,apropos0,cptKav,1.2,cptKav,Monk,Wizard
19,apropos0,creilly1,1.2,apropos0,Gunner,Rogue
19,apropos0,creilly1,1.2,creilly1,Gunner,Rogue
19,apropos0,l17r,1.2,apropos0,Archer,Rogue
19,apropos0,l17r,1.2,apropos0,Gunner,Rogue
19,apropos0,l17r,1.2,l17r,Archer,Rogue
19,apropos0,l17r,1.2,l17r,Gunner,Rogue
19,apropos0,sstein,1.2,apropos0,Gunner,Rogue
19,apropos0,sstein,1.2,apropos0,Knight,Archer
19,apropos0,timri,1.2,apropos0,Gunner,Barbarian
19,apropos0,timri,1.2,apropos0,Gunner,Rogue
19,apropos0,timri,1.2,timri,Gunner,Barbarian
19,basta,Andy,1.2,Andy,Barbarian,Healer
19,basta,Andy,1.2,Andy,Wizard,Rogue
19,basta,Beth,1.2,basta,Archer,Rogue
19,basta,Beth,1.2,basta,Archer,Wizard
19,basta,Beth,1.2,basta,Barbarian,Gunner
19,basta,Beth,1.2,basta,Gunner,Rogue
19,basta,Beth,1.2,basta,Healer,Gunner
19,basta,Beth,1.2,basta,Knight,Archer
19,basta,Beth,1.2,basta,Knight,Gunner
19,basta,Beth,1.2,basta,Rogue,Gunner
19,basta,ECDr,1.2,ECDr,Gunner,Wizard
19,basta,ECDr,1.2,ECDr,Knight,Gunner
19,basta,Ellen,1.2,Ellen,Gunner,Barbarian
19,basta,Ellen,1.2,Ellen,Knight,Gunner
19,basta,Ellen,1.2,basta,Gunner,Rogue
19,basta,Ellen,1.2,basta,Healer,Gunner
19,basta,Frp97,1.2,basta,Gunner,Barbarian
19,basta,Frp97,1.2,basta,Wizard,Rogue
19,basta,LLilliputian,1.2,LLilliputian,Archer,Healer
19,basta,LLilliputian,1.2,LLilliputian,Healer,Rogue
19,basta,LLilliputian,1.2,LLilliputian,Wizard,Gunner
19,basta,Master4444,1.2,Master4444,Gunner,Barbarian
19,basta,Master4444,1.2,Master4444,Monk,Gunner
19,basta,Michael,1.2,Michael,Healer,Archer
19,basta,Michael,1.2,Michael,Rogue,Wizard
19,basta,aaaa,1.2,basta,Barbarian,Monk
19,basta,aaaa,1.2,basta,Knight,Gunner
19,basta,apropos0,1.2,apropos0,Gunner,Barbarian
19,basta,apropos0,1.2,apropos0,Gunner,Rogue
19,basta,apropos0,1.2,basta,Gunner,Rogue
19,basta,apropos0,1.2,basta,Wizard,Gunner
19,basta,walshy1066,1.2,basta,Gunner,Barbarian
19,basta,walshy1066,1.2,basta,Knight,Healer
19,basta,walshy1066,1.2,basta,Monk,Rogue
19,basta,walshy1066,1.2,basta,Wizard,Archer
19,bobabell,Frp97,1.2,bobabell,Barbarian,Gunner
19,bobabell,Frp97,1.2,bobabell,Gunner,Barbarian
19,bobabell,Jhannah,1.2,Jhannah,Monk,Rogue
19,bobabell,Jhannah,1.2,Jhannah,Rogue,Knight
19,bobabell,Jhannah,1.2,bobabell,Barbarian,Archer
19,bobabell,Jhannah,1.2,bobabell,Monk,Rogue
19,bobabell,Jules,1.2,bobabell,Barbarian,Monk
19,bobabell,Jules,1.2,bobabell,Monk,Rogue
19,bobabell,Tharry0,1.2,Tharry0,Archer,Wizard
19,bobabell,Tharry0,1.2,Tharry0,Barbarian,Gunner
19,bobabell,Tharry0,1.2,Tharry0,Barbarian,Monk
19,bobabell,Tharry0,1.2,Tharry0,Knight,Healer
19,bobabell,aaaa,1.2,aaaa,Archer,Healer
19,bobabell,aaaa,1.2,aaaa,Barbarian,Archer
19,bobabell,alcam456,1.2,alcam456,Archer,Healer
19,bobabell,alcam456,1.2,alcam456,Knight,Archer
19,bobabell,basta,1.2,basta,Archer,Wizard
19,bobabell,basta,1.2,basta,Barbarian,Archer
19,bobabell,chins,1.2,bobabell,Archer,Rogue
19,bobabell,chins,1.2,bobabell,Barbarian,Rogue
19,chins,BetterThanU,1.2,BetterThanU,Archer,Rogue
19,chins,BetterThanU,1.2,BetterThanU,Gunner,Rogue
19,chins,Chrispie111,1.2,Chrispie111,Archer,Wizard
19,chins,Chrispie111,1.2,Chrispie111,Gunner,Rogue
19,chins,Chrispie111,1.2,Chrispie111,Wizard,Archer
19,chins,Frp97,1.2,Frp97,Archer,Knight
19,chins,Frp97,1.2,Frp97,Barbarian,Gunner
19,chins,Luca1802,1.2,chins,Gunner,Barbarian
19,chins,Luca1802,1.2,chins,Wizard,Archer
19,chins,Martin,1.2,Martin,Barbarian,Archer
19,chins,Martin,1.2,Martin,Gunner,Rogue
19,chins,Significance,1.2,chins,Archer,Rogue
19,chins,Significance,1.2,chins,Monk,Gunner
19,chins,Vinc0310,1.2,Vinc0310,Archer,Wizard
19,chins,Vinc0310,1.2,Vinc0310,Rogue,Healer
19,claremcskim1,Jhannah,1.2,Jhannah,Knight,Archer
19,claremcskim1,Jhannah,1.2,Jhannah,Wizard,Monk
19,cptKav,AMrza99,1.2,cptKav,Barbarian,Archer
19,cptKav,AMrza99,1.2,cptKav,Wizard,Healer
19,cptKav,Chrispie111,1.2,cptKav,Healer,Monk
19,cptKav,Chrispie111,1.2,cptKav,Rogue,Gunner
19,cptKav,Deanerbeck,1.2,cptKav,Healer,Knight
19,cptKav,Deanerbeck,1.2,cptKav,Wizard,Gunner
19,cptKav,ECDr,1.2,cptKav,Gunner,Wizard
19,cptKav,ECDr,1.2,cptKav,Wizard,Archer
19,cptKav,Ellen,1.2,Ellen,Archer,Knight
19,cptKav,Ellen,1.2,Ellen,Archer,Rogue
19,cptKav,Ellen,1.2,Ellen,Gunner,Barbarian
19,cptKav,Ellen,1.2,Ellen,Gunner,Knight
19,cptKav,Frp97,1.2,Frp97,Gunner,Barbarian
19,cptKav,Frp97,1.2,Frp97,Wizard,Monk
19,cptKav,Frp97,1.2,cptKav,Gunner,Barbarian
19,cptKav,Frp97,1.2,cptKav,Rogue,Knight
19,cptKav,Jhannah,1.2,Jhannah,Healer,Rogue
19,cptKav,Jhannah,1.2,Jhannah,Rogue,Gunner
19,cptKav,Master4444,1.2,Master4444,Archer,Rogue
19,cptKav,Master4444,1.2,Master4444,Barbarian,Archer
19,cptKav,Nari,1.2,cptKav,Barbarian,Archer
19,cptKav,Nari,1.2,cptKav,Knight,Gunner
19,cptKav,Nari,1.2,cptKav,Wizard,Archer
19,cptKav,Nari,1.2,cptKav,Wizard,Barbarian
19,cptKav,Significance,1.2,cptKav,Monk,Wizard
19,cptKav,Significance,1.2,cptKav,Wizard,Rogue
19,cptKav,adamski5298,1.2,cptKav,Gunner,Barbarian
19,cptKav,adamski5298,1.2,cptKav,Gunner,Rogue
19,cptKav,adamski5298,1.2,cptKav,Healer,Rogue
19,cptKav,adamski5298,1.2,cptKav,Wizard,Knight
19,cptKav,alcam456,1.2,cptKav,Knight,Barbarian
19,cptKav,alcam456,1.2,cptKav,Monk,Archer
19,cptKav,creilly1,1.2,creilly1,Gunner,Rogue
19,cptKav,creilly1,1.2,creilly1,Wizard,Rogue
19,cptKav,georgedo,1.2,georgedo,Knight,Gunner
19,cptKav,georgedo,1.2,georgedo,Rogue,Archer
19,cptKav,sstein,1.2,sstein,Barbarian,Archer
19,cptKav,sstein,1.2,sstein,Healer,Knight
19,cptKav,sstein,1.2,sstein,Knight,Archer
19,cptKav,timri,1.2,cptKav,Gunner,Barbarian
19,cptKav,timri,1.2,cptKav,Monk,Knight
19,cptKav,timri,1.2,cptKav,Rogue,Knight
19,cptKav,timri,1.2,timri,Gunner,Barbarian
19,cptKav,timri,1.2,timri,Healer,Archer
19,creilly1,Andy,1.2,creilly1,Barbarian,Healer
19,creilly1,Andy,1.2,creilly1,Gunner,Rogue
19,creilly1,Chrispie111,1.2,Chrispie111,Gunner,Rogue
19,creilly1,Chrispie111,1.2,Chrispie111,Monk,Knight
19,creilly1,Deanerbeck,1.2,creilly1,Gunner,Rogue
19,creilly1,Deanerbeck,1.2,creilly1,Monk,Rogue
19,creilly1,Deanerbeck,1.2,creilly1,Wizard,Rogue
19,creilly1,ECDr,1.2,ECDr,Gunner,Rogue
19,creilly1,ECDr,1.2,ECDr,Gunner,Wizard
19,creilly1,ECDr,1.2,creilly1,Gunner,Rogue
19,creilly1,ECDr,1.2,creilly1,Gunner,Wizard
19,creilly1,Ellen,1.2,Ellen,Gunner,Rogue
19,creilly1,Frp97,1.2,Frp97,Gunner,Barbarian
19,creilly1,Frp97,1.2,Frp97,Gunner,Rogue
19,creilly1,Lavarider,1.2,Lavarider,Archer,Rogue
19,creilly1,Lavarider,1.2,Lavarider,Gunner,Rogue
19,creilly1,Nari,1.2,Nari,Barbarian,Archer
19,creilly1,Nari,1.2,Nari,Gunner,Rogue
19,creilly1,Tharry0,1.2,creilly1,Knight,Archer
19,creilly1,Tharry0,1.2,creilly1,Monk,Rogue
19,creilly1,aaaa,1.2,creilly1,Gunner,Rogue
19,creilly1,aaaa,1.2,creilly1,Knight,Healer
19,creilly1,alcam456,1.2,creilly1,Barbarian,Wizard
19,creilly1,alcam456,1.2,creilly1,Gunner,Rogue
19,creilly1,apropos0,1.2,apropos0,Gunner,Barbarian
19,creilly1,apropos0,1.2,apropos0,Gunner,Rogue
19,creilly1,apropos0,1.2,creilly1,Gunner,Rogue
19,creilly1,cptKav,1.2,creilly1,Gunner,Rogue
19,creilly1,cptKav,1.2,creilly1,Wizard,Rogue
19,creilly1,georgedo,1.2,creilly1,Gunner,Rogue
19,creilly1,georgedo,1.2,creilly1,Knight,Gunner
19,creilly1,georgedo,1.2,georgedo,Gunner,Rogue
19,creilly1,georgedo,1.2,georgedo,Knight,Gunner
19,creilly1,tickler,1.2,creilly1,Gunner,Rogue
19,creilly1,tickler,1.2,creilly1,Rogue,Healer
19,dalinar,Nari,1.2,dalinar,Archer,Knight
19,dalinar,Nari,1.2,dalinar,Archer,Monk
